Summary_id, event_id, mean, standard_deviation, exposure_value
4, 1600146, 5552.111816, 10556.546875, 138156.718750
5, 1600146, 6577.383301, 12272.306641, 219837.000000
6, 1600146, 1940.240356, 3259.298340, 26947.970703
7, 1600146, 4027.486816, 5680.572754, 87186.000000
8, 1600146, 2148.884766, 4263.389648, 36000.000000
9, 1600146, 11949.241211, 14280.851562, 180684.000000
10, 1600146, 10164.541016, 12964.808594, 171182.406250
11, 1600146, 7826.075684, 14320.382812, 137875.000000
12, 1600146, 0.000000, 0.000000, 0.000000
13, 1600146, 0.000000, 0.000000, 0.000000
14, 1600146, 0.000000, 0.000000, 0.000000
15, 1600146, 0.000000, 0.000000, 0.000000
16, 1600146, 0.000000, 0.000000, 0.000000
17, 1600146, 0.000000, 0.000000, 0.000000
18, 1600146, 0.000000, 0.000000, 0.000000
19, 1600146, 323.232544, 847.843384, 7500.000000
20, 1600146, 7262.040039, 36680.332031, 575000.000000
1, 1600200, 0.000000, 0.000000, 0.000000
2, 1600200, 0.000000, 0.000000, 0.000000
3, 1600200, 336.229645, 1314.494629, 415543.937500
4, 1600200, 322.521210, 1255.333008, 138156.718750
5, 1600200, 126.026817, 792.630371, 219837.000000
6, 1600200, 0.000000, 0.000000, 0.000000
7, 1600200, 0.000000, 0.000000, 0.000000
8, 1600200, 0.000000, 0.000000, 0.000000
9, 1600200, 0.000000, 0.000000, 0.000000
10, 1600200, 0.000000, 0.000000, 0.000000
11, 1600200, 0.000000, 0.000000, 0.000000
12, 1600200, 0.000000, 0.000000, 0.000000
13, 1600200, 0.000000, 0.000000, 0.000000
14, 1600200, 0.000000, 0.000000, 0.000000
15, 1600200, 0.000000, 0.000000, 0.000000
16, 1600200, 0.000000, 0.000000, 0.000000
17, 1600200, 0.000000, 0.000000, 0.000000
18, 1600200, 0.000000, 0.000000, 0.000000
19, 1600200, 35.840942, 222.415421, 7500.000000
20, 1600200, 0.000000, 0.000000, 575000.000000
1, 1600202, 0.000000, 0.000000, 0.000000
2, 1600202, 3400.409912, 7503.886230, 66020.000000
3, 1600202, 0.000000, 0.000000, 0.000000
4, 1600202, 0.000000, 0.000000, 0.000000
5, 1600202, 0.000000, 0.000000, 0.000000
6, 1600202, 0.000000, 0.000000, 0.000000
7, 1600202, 0.000000, 0.000000, 0.000000
8, 1600202, 0.000000, 0.000000, 0.000000
9, 1600202, 0.000000, 0.000000, 0.000000
10, 1600202, 0.000000, 0.000000, 0.000000
11, 1600202, 0.000000, 0.000000, 0.000000
12, 1600202, 12581.842773, 16791.685547, 349701.968750
13, 1600202, 6152.773926, 8685.680664, 159591.421875
14, 1600202, 1672.758179, 6457.499023, 236585.000000
15, 1600202, 7664.511230, 15804.996094, 476871.031250
16, 1600202, 7575.301270, 16542.408203, 352756.000000
17, 1600202, 4682.163574, 8443.174805, 174428.609375
18, 1600202, 18029.835938, 27978.628906, 929730.000000
19, 1600202, 0.000000, 0.000000, 0.000000
20, 1600202, 0.000000, 0.000000, 0.000000
1, 1600203, 0.000000, 0.000000, 0.000000
2, 1600203, 3193.871826, 7395.950195, 66020.000000
3, 1600203, 0.000000, 0.000000, 0.000000
4, 1600203, 0.000000, 0.000000, 0.000000
5, 1600203, 0.000000, 0.000000, 0.000000
6, 1600203, 0.000000, 0.000000, 0.000000
7, 1600203, 0.000000, 0.000000, 0.000000
8, 1600203, 0.000000, 0.000000, 0.000000
9, 1600203, 0.000000, 0.000000, 0.000000
10, 1600203, 0.000000, 0.000000, 0.000000
11, 1600203, 0.000000, 0.000000, 0.000000
12, 1600203, 12379.570312, 17265.917969, 349701.968750
13, 1600203, 5916.748535, 7944.431641, 159591.421875
14, 1600203, 3942.483643, 12961.758789, 236585.000000
15, 1600203, 6342.474609, 15879.475586, 476871.031250
16, 1600203, 11491.199219, 18969.052734, 352756.000000
17, 1600203, 4169.722656, 8435.801758, 174428.609375
18, 1600203, 10333.591797, 19366.257812, 929730.000000
19, 1600203, 0.000000, 0.000000, 0.000000
20, 1600203, 0.000000, 0.000000, 0.000000
1, 1600283, 0.000000, 0.000000, 0.000000
2, 1600283, 0.000000, 0.000000, 0.000000
3, 1600283, 0.000000, 0.000000, 0.000000
4, 1600283, 0.000000, 0.000000, 0.000000
5, 1600283, 0.000000, 0.000000, 0.000000
6, 1600283, 0.000000, 0.000000, 0.000000
7, 1600283, 0.000000, 0.000000, 0.000000
8, 1600283, 0.000000, 0.000000, 0.000000
9, 1600283, 0.000000, 0.000000, 0.000000
10, 1600283, 0.000000, 0.000000, 0.000000
11, 1600283, 0.000000, 0.000000, 0.000000
12, 1600283, 0.000000, 0.000000, 0.000000
13, 1600283, 0.000000, 0.000000, 0.000000
14, 1600283, 0.000000, 0.000000, 0.000000
15, 1600283, 0.000000, 0.000000, 0.000000
16, 1600283, 0.000000, 0.000000, 0.000000
17, 1600283, 0.000000, 0.000000, 0.000000
18, 1600283, 0.000000, 0.000000, 0.000000
19, 1600283, 0.000000, 0.000000, 7500.000000
20, 1600283, 0.000000, 0.000000, 575000.000000
1, 1700028, 0.000000, 0.000000, 0.000000
2, 1700028, 0.000000, 0.000000, 0.000000
3, 1700028, 4183.739746, 6243.446289, 415543.937500
4, 1700028, 1089.506592, 3415.482422, 138156.718750
5, 1700028, 1762.278442, 5629.114258, 219837.000000
6, 1700028, 0.000000, 0.000000, 0.000000
7, 1700028, 0.000000, 0.000000, 0.000000
8, 1700028, 0.000000, 0.000000, 0.000000
9, 1700028, 0.000000, 0.000000, 0.000000
10, 1700028, 0.000000, 0.000000, 0.000000
11, 1700028, 0.000000, 0.000000, 0.000000
12, 1700028, 0.000000, 0.000000, 0.000000
13, 1700028, 0.000000, 0.000000, 0.000000
14, 1700028, 0.000000, 0.000000, 0.000000
15, 1700028, 0.000000, 0.000000, 0.000000
16, 1700028, 0.000000, 0.000000, 0.000000
17, 1700028, 0.000000, 0.000000, 0.000000
18, 1700028, 0.000000, 0.000000, 0.000000
19, 1700028, 113.566849, 561.315002, 7500.000000
20, 1700028, 8035.205566, 37539.800781, 575000.000000
1, 1700074, 0.000000, 0.000000, 0.000000
2, 1700074, 3484.572754, 7788.544434, 66020.000000
3, 1700074, 0.000000, 0.000000, 0.000000
4, 1700074, 0.000000, 0.000000, 0.000000
5, 1700074, 0.000000, 0.000000, 0.000000
6, 1700074, 0.000000, 0.000000, 0.000000
7, 1700074, 0.000000, 0.000000, 0.000000
8, 1700074, 0.000000, 0.000000, 0.000000
9, 1700074, 0.000000, 0.000000, 0.000000
10, 1700074, 0.000000, 0.000000, 0.000000
11, 1700074, 0.000000, 0.000000, 0.000000
12, 1700074, 11960.179688, 16161.745117, 349701.968750
13, 1700074, 5186.970215, 7826.648926, 159591.421875
14, 1700074, 677.085449, 4066.218750, 236585.000000
15, 1700074, 3760.824707, 11774.417969, 476871.031250
16, 1700074, 3430.281982, 9933.241211, 352756.000000
17, 1700074, 2739.831055, 6208.991211, 174428.609375
18, 1700074, 0.000000, 0.000000, 0.000000
19, 1700074, 0.000000, 0.000000, 0.000000
20, 1700074, 0.000000, 0.000000, 0.000000
1, 1700081, 167.222168, 1056.798584, 62000.000000
2, 1700081, 0.000000, 0.000000, 0.000000
3, 1700081, 15326.863281, 14443.518555, 415543.937500
4, 1700081, 4791.579590, 8119.197266, 138156.718750
5, 1700081, 8453.987305, 13700.195312, 219837.000000
6, 1700081, 834.756653, 2044.191528, 26947.970703
7, 1700081, 1075.484009, 2574.739990, 87186.000000
8, 1700081, 1218.262207, 3071.205811, 36000.000000
9, 1700081, 0.000000, 0.000000, 0.000000
10, 1700081, 0.000000, 0.000000, 0.000000
11, 1700081, 0.000000, 0.000000, 0.000000
12, 1700081, 0.000000, 0.000000, 0.000000
13, 1700081, 0.000000, 0.000000, 0.000000
14, 1700081, 0.000000, 0.000000, 0.000000
15, 1700081, 0.000000, 0.000000, 0.000000
16, 1700081, 0.000000, 0.000000, 0.000000
17, 1700081, 0.000000, 0.000000, 0.000000
18, 1700081, 0.000000, 0.000000, 0.000000
19, 1700081, 102.642845, 516.834839, 7500.000000
20, 1700081, 15399.668945, 63302.550781, 575000.000000
1, 1700109, 0.000000, 0.000000, 0.000000
2, 1700109, 0.000000, 0.000000, 0.000000
3, 1700109, 13153.932617, 13334.821289, 415543.937500
4, 1700109, 5690.651855, 8154.907227, 138156.718750
5, 1700109, 8484.973633, 12964.426758, 219837.000000
6, 1700109, 0.000000, 0.000000, 0.000000
7, 1700109, 0.000000, 0.000000, 0.000000
8, 1700109, 0.000000, 0.000000, 0.000000
9, 1700109, 0.000000, 0.000000, 0.000000
10, 1700109, 0.000000, 0.000000, 0.000000
11, 1700109, 0.000000, 0.000000, 0.000000
12, 1700109, 0.000000, 0.000000, 0.000000
13, 1700109, 0.000000, 0.000000, 0.000000
14, 1700109, 0.000000, 0.000000, 0.000000
15, 1700109, 0.000000, 0.000000, 0.000000
16, 1700109, 0.000000, 0.000000, 0.000000
17, 1700109, 0.000000, 0.000000, 0.000000
18, 1700109, 0.000000, 0.000000, 0.000000
19, 1700109, 251.428940, 739.940186, 7500.000000
20, 1700109, 24331.841797, 67395.718750, 575000.000000
1, 1700128, 0.000000, 0.000000, 0.000000
2, 1700128, 5620.750000, 12015.169922, 66020.000000
3, 1700128, 16773.720703, 14223.720703, 415543.937500
4, 1700128, 7248.631836, 9719.987305, 138156.718750
5, 1700128, 7875.759766, 12533.372070, 219837.000000
6, 1700128, 0.000000, 0.000000, 0.000000
7, 1700128, 0.000000, 0.000000, 0.000000
8, 1700128, 0.000000, 0.000000, 0.000000
9, 1700128, 0.000000, 0.000000, 0.000000
10, 1700128, 0.000000, 0.000000, 0.000000
11, 1700128, 0.000000, 0.000000, 0.000000
12, 1700128, 13952.687500, 17126.509766, 349701.968750
13, 1700128, 5990.979980, 8909.891602, 159591.421875
14, 1700128, 1475.498535, 4789.852539, 236585.000000
15, 1700128, 8209.103516, 18760.625000, 476871.031250
16, 1700128, 9307.610352, 16667.988281, 352756.000000
17, 1700128, 4117.666504, 8165.982422, 174428.609375
18, 1700128, 22072.722656, 31396.041016, 929730.000000
19, 1700128, 215.112167, 660.610596, 7500.000000
20, 1700128, 11607.233398, 35649.343750, 575000.000000
1, 1700157, 0.000000, 0.000000, 0.000000
2, 1700157, 5542.659180, 10122.608398, 66020.000000
3, 1700157, 0.000000, 0.000000, 0.000000
4, 1700157, 0.000000, 0.000000, 0.000000
5, 1700157, 0.000000, 0.000000, 0.000000
6, 1700157, 0.000000, 0.000000, 0.000000
7, 1700157, 0.000000, 0.000000, 0.000000
8, 1700157, 0.000000, 0.000000, 0.000000
9, 1700157, 0.000000, 0.000000, 0.000000
10, 1700157, 0.000000, 0.000000, 0.000000
11, 1700157, 0.000000, 0.000000, 0.000000
12, 1700157, 13532.186523, 15473.352539, 349701.968750
13, 1700157, 6794.876465, 8668.230469, 159591.421875
14, 1700157, 1416.695923, 5024.481445, 236585.000000
15, 1700157, 7457.462891, 16844.259766, 476871.031250
16, 1700157, 6126.008301, 12746.718750, 352756.000000
17, 1700157, 3075.407227, 6338.442871, 174428.609375
18, 1700157, 0.000000, 0.000000, 0.000000
19, 1700157, 0.000000, 0.000000, 0.000000
20, 1700157, 0.000000, 0.000000, 0.000000
1, 1700189, 0.000000, 0.000000, 0.000000
2, 1700189, 0.000000, 0.000000, 0.000000
3, 1700189, 8445.349609, 10037.040039, 415543.937500
4, 1700189, 2238.631836, 5383.987305, 138156.718750
5, 1700189, 3925.456299, 8123.904297, 219837.000000
6, 1700189, 60.020660, 396.482025, 26947.970703
7, 1700189, 127.094162, 762.226440, 87186.000000
8, 1700189, 74.318909, 522.985901, 36000.000000
9, 1700189, 0.000000, 0.000000, 0.000000
10, 1700189, 0.000000, 0.000000, 0.000000
11, 1700189, 0.000000, 0.000000, 0.000000
12, 1700189, 0.000000, 0.000000, 0.000000
13, 1700189, 0.000000, 0.000000, 0.000000
14, 1700189, 0.000000, 0.000000, 0.000000
15, 1700189, 0.000000, 0.000000, 0.000000
16, 1700189, 0.000000, 0.000000, 0.000000
17, 1700189, 0.000000, 0.000000, 0.000000
18, 1700189, 0.000000, 0.000000, 0.000000
19, 1700189, 336.781281, 888.056702, 7500.000000
20, 1700189, 2300.144043, 13101.591797, 575000.000000
1, 1700197, 0.000000, 0.000000, 0.000000
2, 1700197, 106.820969, 774.196716, 66020.000000
3, 1700197, 0.000000, 0.000000, 0.000000
4, 1700197, 0.000000, 0.000000, 0.000000
5, 1700197, 0.000000, 0.000000, 0.000000
6, 1700197, 0.000000, 0.000000, 0.000000
7, 1700197, 0.000000, 0.000000, 0.000000
8, 1700197, 0.000000, 0.000000, 0.000000
9, 1700197, 0.000000, 0.000000, 0.000000
10, 1700197, 0.000000, 0.000000, 0.000000
11, 1700197, 0.000000, 0.000000, 0.000000
12, 1700197, 740.180298, 2914.989746, 349701.968750
13, 1700197, 563.367859, 2325.577881, 159591.421875
14, 1700197, 53.573410, 380.150940, 236585.000000
15, 1700197, 1060.276367, 4778.004883, 476871.031250
16, 1700197, 1511.228760, 5225.885254, 352756.000000
17, 1700197, 366.336456, 1503.648804, 174428.609375
18, 1700197, 0.000000, 0.000000, 0.000000
19, 1700197, 0.000000, 0.000000, 0.000000
20, 1700197, 0.000000, 0.000000, 0.000000
1, 1700232, 2293.074707, 5662.687500, 62000.000000
2, 1700232, 0.000000, 0.000000, 0.000000
3, 1700232, 0.000000, 0.000000, 0.000000
4, 1700232, 0.000000, 0.000000, 0.000000
5, 1700232, 0.000000, 0.000000, 0.000000
6, 1700232, 0.000000, 0.000000, 0.000000
7, 1700232, 0.000000, 0.000000, 0.000000
8, 1700232, 0.000000, 0.000000, 0.000000
9, 1700232, 0.000000, 0.000000, 0.000000
10, 1700232, 0.000000, 0.000000, 0.000000
11, 1700232, 0.000000, 0.000000, 0.000000
12, 1700232, 0.000000, 0.000000, 0.000000
13, 1700232, 0.000000, 0.000000, 0.000000
14, 1700232, 0.000000, 0.000000, 0.000000
15, 1700232, 0.000000, 0.000000, 0.000000
16, 1700232, 0.000000, 0.000000, 0.000000
17, 1700232, 0.000000, 0.000000, 0.000000
18, 1700232, 0.000000, 0.000000, 0.000000
19, 1700232, 0.000000, 0.000000, 0.000000
20, 1700232, 0.000000, 0.000000, 0.000000
1, 1700243, 0.000000, 0.000000, 0.000000
2, 1700243, 0.000000, 0.000000, 0.000000
3, 1700243, 0.000000, 0.000000, 0.000000
4, 1700243, 0.000000, 0.000000, 0.000000
5, 1700243, 0.000000, 0.000000, 0.000000
6, 1700243, 0.000000, 0.000000, 0.000000
7, 1700243, 0.000000, 0.000000, 0.000000
8, 1700243, 0.000000, 0.000000, 0.000000
9, 1700243, 3419.102783, 7906.381836, 180684.000000
10, 1700243, 3169.544434, 7276.373047, 171182.406250
11, 1700243, 1775.925171, 6467.899414, 137875.000000
12, 1700243, 0.000000, 0.000000, 0.000000
13, 1700243, 0.000000, 0.000000, 0.000000
14, 1700243, 0.000000, 0.000000, 0.000000
15, 1700243, 0.000000, 0.000000, 0.000000
16, 1700243, 0.000000, 0.000000, 0.000000
17, 1700243, 0.000000, 0.000000, 0.000000
18, 1700243, 0.000000, 0.000000, 0.000000
19, 1700243, 0.000000, 0.000000, 0.000000
20, 1700243, 0.000000, 0.000000, 0.000000
1, 1700247, 0.000000, 0.000000, 0.000000
2, 1700247, 2017.259277, 6377.411621, 66020.000000
3, 1700247, 0.000000, 0.000000, 0.000000
4, 1700247, 0.000000, 0.000000, 0.000000
5, 1700247, 0.000000, 0.000000, 0.000000
6, 1700247, 0.000000, 0.000000, 0.000000
7, 1700247, 0.000000, 0.000000, 0.000000
8, 1700247, 0.000000, 0.000000, 0.000000
9, 1700247, 0.000000, 0.000000, 0.000000
10, 1700247, 0.000000, 0.000000, 0.000000
11, 1700247, 0.000000, 0.000000, 0.000000
12, 1700247, 5735.326172, 11656.720703, 349701.968750
13, 1700247, 3454.535889, 5638.374023, 159591.421875
14, 1700247, 2434.198242, 9710.148438, 236585.000000
15, 1700247, 6659.705078, 15720.419922, 476871.031250
16, 1700247, 8428.410156, 18732.806641, 352756.000000
17, 1700247, 4733.383789, 8349.885742, 174428.609375
18, 1700247, 21116.640625, 27269.474609, 929730.000000
19, 1700247, 0.000000, 0.000000, 0.000000
20, 1700247, 0.000000, 0.000000, 0.000000
1, 1800056, 6561.491699, 10949.784180, 62000.000000
2, 1800056, 3371.571045, 7262.286621, 66020.000000
3, 1800056, 19307.681641, 17004.552734, 415543.937500
4, 1800056, 4863.605469, 8780.823242, 138156.718750
5, 1800056, 10646.280273, 17264.980469, 219837.000000
6, 1800056, 2052.105713, 3719.148682, 26947.970703
7, 1800056, 4494.992676, 6164.772949, 87186.000000
8, 1800056, 2450.252441, 4554.813477, 36000.000000
9, 1800056, 6212.602051, 11125.189453, 180684.000000
10, 1800056, 6598.939453, 9921.922852, 171182.406250
11, 1800056, 6829.522461, 14315.649414, 137875.000000
12, 1800056, 16913.992188, 19637.648438, 349701.968750
13, 1800056, 7138.748047, 8573.189453, 159591.421875
14, 1800056, 3674.386963, 10512.350586, 236585.000000
15, 1800056, 10416.016602, 19042.007812, 476871.031250
16, 1800056, 9774.016602, 17301.080078, 352756.000000
17, 1800056, 5140.403320, 10002.060547, 174428.609375
18, 1800056, 29665.671875, 36156.777344, 929730.000000
19, 1800056, 316.673828, 967.495178, 7500.000000
20, 1800056, 9160.724609, 42516.000000, 575000.000000
1, 1800064, 0.000000, 0.000000, 0.000000
2, 1800064, 0.000000, 0.000000, 0.000000
3, 1800064, 3409.183350, 6759.151367, 415543.937500
4, 1800064, 1561.689209, 3976.549561, 138156.718750
5, 1800064, 1385.251709, 5286.645996, 219837.000000
6, 1800064, 41.575352, 297.395599, 26947.970703
7, 1800064, 227.184265, 878.397949, 87186.000000
8, 1800064, 116.122208, 665.908752, 36000.000000
9, 1800064, 0.000000, 0.000000, 0.000000
10, 1800064, 0.000000, 0.000000, 0.000000
11, 1800064, 0.000000, 0.000000, 0.000000
12, 1800064, 0.000000, 0.000000, 0.000000
13, 1800064, 0.000000, 0.000000, 0.000000
14, 1800064, 0.000000, 0.000000, 0.000000
15, 1800064, 0.000000, 0.000000, 0.000000
16, 1800064, 0.000000, 0.000000, 0.000000
17, 1800064, 0.000000, 0.000000, 0.000000
18, 1800064, 0.000000, 0.000000, 0.000000
19, 1800064, 199.093628, 690.946106, 7500.000000
20, 1800064, 8260.261719, 42592.902344, 575000.000000
1, 1800079, 3976.760742, 6723.325195, 62000.000000
2, 1800079, 2407.690430, 5954.241211, 66020.000000
3, 1800079, 16472.667969, 14674.706055, 415543.937500
4, 1800079, 6072.188965, 9364.173828, 138156.718750
5, 1800079, 8981.317383, 15273.091797, 219837.000000
6, 1800079, 1511.187134, 3193.898926, 26947.970703
7, 1800079, 3876.496338, 5307.091309, 87186.000000
8, 1800079, 2633.309082, 4577.034180, 36000.000000
9, 1800079, 0.000000, 0.000000, 0.000000
10, 1800079, 0.000000, 0.000000, 0.000000
11, 1800079, 0.000000, 0.000000, 0.000000
12, 1800079, 5364.432617, 10602.929688, 349701.968750
13, 1800079, 2599.189697, 4958.902832, 159591.421875
14, 1800079, 777.772400, 4216.067383, 236585.000000
15, 1800079, 3708.322754, 10508.832031, 476871.031250
16, 1800079, 2557.863037, 9281.003906, 352756.000000
17, 1800079, 1378.237183, 4160.817383, 174428.609375
18, 1800079, 8358.163086, 16409.304688, 929730.000000
19, 1800079, 288.906708, 853.841614, 7500.000000
20, 1800079, 9641.750977, 44133.089844, 575000.000000
1, 1800081, 0.000000, 0.000000, 0.000000
2, 1800081, 0.000000, 0.000000, 0.000000
3, 1800081, 0.000000, 0.000000, 0.000000
4, 1800081, 0.000000, 0.000000, 0.000000
5, 1800081, 0.000000, 0.000000, 0.000000
6, 1800081, 0.000000, 0.000000, 0.000000
7, 1800081, 0.000000, 0.000000, 0.000000
8, 1800081, 0.000000, 0.000000, 0.000000
9, 1800081, 0.000000, 0.000000, 0.000000
10, 1800081, 0.000000, 0.000000, 0.000000
11, 1800081, 0.000000, 0.000000, 0.000000
12, 1800081, 0.000000, 0.000000, 0.000000
13, 1800081, 0.000000, 0.000000, 0.000000
14, 1800081, 0.000000, 0.000000, 0.000000
15, 1800081, 0.000000, 0.000000, 0.000000
16, 1800081, 0.000000, 0.000000, 0.000000
17, 1800081, 0.000000, 0.000000, 0.000000
18, 1800081, 0.000000, 0.000000, 0.000000
19, 1800081, 49.150986, 265.106171, 7500.000000
20, 1800081, 0.000000, 0.000000, 575000.000000
1, 1800150, 0.000000, 0.000000, 0.000000
2, 1800150, 3883.755615, 8217.152344, 66020.000000
3, 1800150, 0.000000, 0.000000, 0.000000
4, 1800150, 0.000000, 0.000000, 0.000000
5, 1800150, 0.000000, 0.000000, 0.000000
6, 1800150, 0.000000, 0.000000, 0.000000
7, 1800150, 0.000000, 0.000000, 0.000000
8, 1800150, 0.000000, 0.000000, 0.000000
9, 1800150, 0.000000, 0.000000, 0.000000
10, 1800150, 0.000000, 0.000000, 0.000000
11, 1800150, 0.000000, 0.000000, 0.000000
12, 1800150, 13837.516602, 17126.001953, 349701.968750
13, 1800150, 5709.251465, 7665.178223, 159591.421875
14, 1800150, 1734.031982, 6676.995117, 236585.000000
15, 1800150, 8398.503906, 16701.552734, 476871.031250
16, 1800150, 8651.458984, 15666.724609, 352756.000000
17, 1800150, 3652.007568, 9158.536133, 174428.609375
18, 1800150, 0.000000, 0.000000, 0.000000
19, 1800150, 0.000000, 0.000000, 0.000000
20, 1800150, 0.000000, 0.000000, 0.000000
1, 1800158, 0.000000, 0.000000, 0.000000
2, 1800158, 4437.856445, 9245.744141, 66020.000000
3, 1800158, 0.000000, 0.000000, 0.000000
4, 1800158, 0.000000, 0.000000, 0.000000
5, 1800158, 0.000000, 0.000000, 0.000000
6, 1800158, 0.000000, 0.000000, 0.000000
7, 1800158, 0.000000, 0.000000, 0.000000
8, 1800158, 0.000000, 0.000000, 0.000000
9, 1800158, 0.000000, 0.000000, 0.000000
10, 1800158, 0.000000, 0.000000, 0.000000
11, 1800158, 0.000000, 0.000000, 0.000000
12, 1800158, 11706.066406, 17070.496094, 349701.968750
13, 1800158, 7364.227051, 7491.215332, 159591.421875
14, 1800158, 1740.643555, 6523.111816, 236585.000000
15, 1800158, 10322.358398, 18730.285156, 476871.031250
16, 1800158, 8325.016602, 14074.316406, 352756.000000
17, 1800158, 4553.238281, 8335.898438, 174428.609375
18, 1800158, 28344.130859, 35607.179688, 929730.000000
19, 1800158, 0.000000, 0.000000, 0.000000
20, 1800158, 0.000000, 0.000000, 0.000000
1, 1800190, 0.000000, 0.000000, 0.000000
2, 1800190, 0.000000, 0.000000, 0.000000
3, 1800190, 0.000000, 0.000000, 0.000000
4, 1800190, 0.000000, 0.000000, 0.000000
5, 1800190, 0.000000, 0.000000, 0.000000
6, 1800190, 0.000000, 0.000000, 0.000000
7, 1800190, 0.000000, 0.000000, 0.000000
8, 1800190, 0.000000, 0.000000, 0.000000
9, 1800190, 0.000000, 0.000000, 0.000000
10, 1800190, 0.000000, 0.000000, 0.000000
11, 1800190, 0.000000, 0.000000, 0.000000
12, 1800190, 0.000000, 0.000000, 0.000000
13, 1800190, 0.000000, 0.000000, 0.000000
14, 1800190, 0.000000, 0.000000, 0.000000
15, 1800190, 0.000000, 0.000000, 0.000000
16, 1800190, 0.000000, 0.000000, 0.000000
17, 1800190, 0.000000, 0.000000, 0.000000
18, 1800190, 273.727997, 2067.561279, 929730.000000
19, 1800190, 0.000000, 0.000000, 0.000000
20, 1800190, 0.000000, 0.000000, 0.000000
1, 1800201, 0.000000, 0.000000, 0.000000
2, 1800201, 0.000000, 0.000000, 0.000000
3, 1800201, 0.000000, 0.000000, 0.000000
4, 1800201, 0.000000, 0.000000, 0.000000
5, 1800201, 0.000000, 0.000000, 0.000000
6, 1800201, 0.000000, 0.000000, 0.000000
7, 1800201, 0.000000, 0.000000, 0.000000
8, 1800201, 0.000000, 0.000000, 0.000000
9, 1800201, 13444.258789, 15599.580078, 180684.000000
10, 1800201, 13036.947266, 14599.197266, 171182.406250
11, 1800201, 8601.988281, 14107.078125, 137875.000000
12, 1800201, 0.000000, 0.000000, 0.000000
13, 1800201, 0.000000, 0.000000, 0.000000
14, 1800201, 0.000000, 0.000000, 0.000000
15, 1800201, 0.000000, 0.000000, 0.000000
16, 1800201, 0.000000, 0.000000, 0.000000
17, 1800201, 0.000000, 0.000000, 0.000000
18, 1800201, 0.000000, 0.000000, 0.000000
19, 1800201, 0.000000, 0.000000, 0.000000
20, 1800201, 0.000000, 0.000000, 0.000000
1, 1800211, 0.000000, 0.000000, 0.000000
2, 1800211, 3076.593018, 7072.996094, 66020.000000
3, 1800211, 0.000000, 0.000000, 0.000000
4, 1800211, 0.000000, 0.000000, 0.000000
5, 1800211, 0.000000, 0.000000, 0.000000
6, 1800211, 0.000000, 0.000000, 0.000000
7, 1800211, 0.000000, 0.000000, 0.000000
8, 1800211, 0.000000, 0.000000, 0.000000
9, 1800211, 0.000000, 0.000000, 0.000000
10, 1800211, 0.000000, 0.000000, 0.000000
11, 1800211, 0.000000, 0.000000, 0.000000
12, 1800211, 8245.721680, 14971.837891, 349701.968750
13, 1800211, 4738.056641, 6398.762695, 159591.421875
14, 1800211, 2304.247314, 7286.692871, 236585.000000
15, 1800211, 4519.585938, 12486.036133, 476871.031250
16, 1800211, 8597.324219, 17348.994141, 352756.000000
17, 1800211, 3869.714111, 8260.457031, 174428.609375
18, 1800211, 17679.320312, 29433.714844, 929730.000000
19, 1800211, 0.000000, 0.000000, 0.000000
20, 1800211, 0.000000, 0.000000, 0.000000
1, 1800221, 0.000000, 0.000000, 0.000000
2, 1800221, 0.000000, 0.000000, 0.000000
3, 1800221, 0.000000, 0.000000, 0.000000
4, 1800221, 0.000000, 0.000000, 0.000000
5, 1800221, 0.000000, 0.000000, 0.000000
6, 1800221, 0.000000, 0.000000, 0.000000
7, 1800221, 0.000000, 0.000000, 0.000000
8, 1800221, 0.000000, 0.000000, 0.000000
9, 1800221, 13390.244141, 16653.570312, 180684.000000
10, 1800221, 12637.124023, 16989.687500, 171182.406250
11, 1800221, 9424.336914, 16689.593750, 137875.000000
12, 1800221, 0.000000, 0.000000, 0.000000
13, 1800221, 0.000000, 0.000000, 0.000000
14, 1800221, 0.000000, 0.000000, 0.000000
15, 1800221, 0.000000, 0.000000, 0.000000
16, 1800221, 0.000000, 0.000000, 0.000000
17, 1800221, 0.000000, 0.000000, 0.000000
18, 1800221, 0.000000, 0.000000, 0.000000
19, 1800221, 0.000000, 0.000000, 0.000000
20, 1800221, 0.000000, 0.000000, 0.000000
1, 1800270, 0.000000, 0.000000, 0.000000
2, 1800270, 0.000000, 0.000000, 0.000000
3, 1800270, 0.000000, 0.000000, 0.000000
4, 1800270, 0.000000, 0.000000, 0.000000
5, 1800270, 0.000000, 0.000000, 0.000000
6, 1800270, 0.000000, 0.000000, 0.000000
7, 1800270, 0.000000, 0.000000, 0.000000
8, 1800270, 0.000000, 0.000000, 0.000000
9, 1800270, 0.000000, 0.000000, 0.000000
10, 1800270, 0.000000, 0.000000, 0.000000
11, 1800270, 0.000000, 0.000000, 0.000000
12, 1800270, 0.000000, 0.000000, 0.000000
13, 1800270, 0.000000, 0.000000, 0.000000
14, 1800270, 0.000000, 0.000000, 0.000000
15, 1800270, 0.000000, 0.000000, 0.000000
16, 1800270, 0.000000, 0.000000, 0.000000
17, 1800270, 0.000000, 0.000000, 0.000000
18, 1800270, 4197.995605, 12429.342773, 929730.000000
19, 1800270, 0.000000, 0.000000, 0.000000
20, 1800270, 0.000000, 0.000000, 0.000000
1, 1800272, 0.000000, 0.000000, 0.000000
2, 1800272, 0.000000, 0.000000, 0.000000
