summary_id,  period_no, event_id, mean, standard_deviation, exposure_value, occ_year, occ_month, occ_day
14, 9789 ,1400009, 3413.54, 10883.06, 236585.00, 9789, 1, 1
15, 9789 ,1400009, 4432.34, 12505.57, 476871.03, 9789, 1, 1
16, 9789 ,1400009, 4442.08, 12259.33, 352756.00, 9789, 1, 1
17, 9789 ,1400009, 2915.72, 6335.95, 174428.61, 9789, 1, 1
18, 9789 ,1400009, 27822.53, 33904.65, 929730.00, 9789, 1, 1
19, 9789 ,1400009, 294.25, 843.40, 7500.00, 9789, 1, 1
20, 9789 ,1400009, 13892.24, 50250.64, 575000.00, 9789, 1, 1
1, 9534 ,1400019, 3737.95, 6922.62, 62000.00, 9534, 1, 1
2, 9534 ,1400019, 4854.43, 10562.78, 66020.00, 9534, 1, 1
3, 9534 ,1400019, 17949.05, 17132.82, 415543.94, 9534, 1, 1
4, 9534 ,1400019, 6221.66, 8808.42, 138156.72, 9534, 1, 1
5, 9534 ,1400019, 11109.00, 16418.59, 219837.00, 9534, 1, 1
6, 9534 ,1400019, 1440.85, 3113.17, 26947.97, 9534, 1, 1
7, 9534 ,1400019, 4225.84, 5391.17, 87186.00, 9534, 1, 1
8, 9534 ,1400019, 2545.15, 4636.96, 36000.00, 9534, 1, 1
9, 9534 ,1400019, 14190.65, 18712.86, 180684.00, 9534, 1, 1
10, 9534 ,1400019, 14922.14, 18082.95, 171182.41, 9534, 1, 1
11, 9534 ,1400019, 11586.88, 17992.37, 137875.00, 9534, 1, 1
12, 9534 ,1400019, 11307.38, 14392.87, 349701.97, 9534, 1, 1
13, 9534 ,1400019, 7647.23, 9458.59, 159591.42, 9534, 1, 1
14, 9534 ,1400019, 4579.46, 12181.85, 236585.00, 9534, 1, 1
15, 9534 ,1400019, 8411.77, 16285.80, 476871.03, 9534, 1, 1
16, 9534 ,1400019, 9401.80, 16510.68, 352756.00, 9534, 1, 1
17, 9534 ,1400019, 4828.21, 9171.11, 174428.61, 9534, 1, 1
19, 9534 ,1400019, 141.46, 592.25, 7500.00, 9534, 1, 1
20, 9534 ,1400019, 10712.64, 39121.28, 575000.00, 9534, 1, 1
1, 8842 ,1400040, 6261.39, 11117.96, 62000.00, 8842, 1, 1
2, 8842 ,1400040, 1074.95, 3728.96, 66020.00, 8842, 1, 1
3, 8842 ,1400040, 19834.64, 16140.15, 415543.94, 8842, 1, 1
4, 8842 ,1400040, 4676.88, 8428.64, 138156.72, 8842, 1, 1
5, 8842 ,1400040, 10717.34, 14278.43, 219837.00, 8842, 1, 1
6, 8842 ,1400040, 1555.75, 3284.80, 26947.97, 8842, 1, 1
7, 8842 ,1400040, 5555.79, 7034.56, 87186.00, 8842, 1, 1
8, 8842 ,1400040, 2731.71, 4599.04, 36000.00, 8842, 1, 1
9, 8842 ,1400040, 13545.67, 15729.25, 180684.00, 8842, 1, 1
10, 8842 ,1400040, 17227.09, 18380.68, 171182.41, 8842, 1, 1
11, 8842 ,1400040, 11154.38, 19685.41, 137875.00, 8842, 1, 1
12, 8842 ,1400040, 3168.25, 8340.77, 349701.97, 8842, 1, 1
13, 8842 ,1400040, 2279.43, 4390.25, 159591.42, 8842, 1, 1
14, 8842 ,1400040, 1731.57, 8512.13, 236585.00, 8842, 1, 1
15, 8842 ,1400040, 5942.54, 15940.68, 476871.03, 8842, 1, 1
16, 8842 ,1400040, 3543.13, 9679.45, 352756.00, 8842, 1, 1
17, 8842 ,1400040, 3736.05, 7981.41, 174428.61, 8842, 1, 1
18, 8842 ,1400040, 28670.33, 32830.77, 929730.00, 8842, 1, 1
19, 8842 ,1400040, 343.11, 885.70, 7500.00, 8842, 1, 1
20, 8842 ,1400040, 7827.71, 42829.08, 575000.00, 8842, 1, 1
18, 8358 ,1400054, 5269.49, 15892.05, 929730.00, 8358, 1, 1
1, 7350 ,1400086, 1904.43, 4628.19, 62000.00, 7350, 1, 1
3, 7350 ,1400086, 14508.34, 14981.25, 415543.94, 7350, 1, 1
4, 7350 ,1400086, 5258.20, 8376.30, 138156.72, 7350, 1, 1
5, 7350 ,1400086, 6383.37, 11636.22, 219837.00, 7350, 1, 1
6, 7350 ,1400086, 1381.54, 3005.56, 26947.97, 7350, 1, 1
7, 7350 ,1400086, 4516.09, 5192.13, 87186.00, 7350, 1, 1
8, 7350 ,1400086, 2409.57, 4291.11, 36000.00, 7350, 1, 1
19, 7350 ,1400086, 113.84, 504.53, 7500.00, 7350, 1, 1
20, 7350 ,1400086, 10273.00, 38025.05, 575000.00, 7350, 1, 1
2, 6908 ,1400098, 3389.17, 8148.55, 66020.00, 6908, 1, 1
12, 6908 ,1400098, 12869.76, 18286.44, 349701.97, 6908, 1, 1
13, 6908 ,1400098, 4960.39, 6630.46, 159591.42, 6908, 1, 1
14, 6908 ,1400098, 2048.21, 9269.86, 236585.00, 6908, 1, 1
15, 6908 ,1400098, 5367.05, 13582.19, 476871.03, 6908, 1, 1
16, 6908 ,1400098, 11116.73, 18874.97, 352756.00, 6908, 1, 1
17, 6908 ,1400098, 3723.17, 7463.80, 174428.61, 6908, 1, 1
18, 6908 ,1400098, 21124.55, 29499.73, 929730.00, 6908, 1, 1
18, 5701 ,1400133, 648.43, 2996.16, 929730.00, 5701, 1, 1
1, 4037 ,1400184, 5030.66, 7978.31, 62000.00, 4037, 1, 1
2, 4037 ,1400184, 3744.80, 8271.92, 66020.00, 4037, 1, 1
3, 4037 ,1400184, 16427.75, 14931.28, 415543.94, 4037, 1, 1
4, 4037 ,1400184, 5757.98, 10142.79, 138156.72, 4037, 1, 1
5, 4037 ,1400184, 10723.84, 16424.76, 219837.00, 4037, 1, 1
6, 4037 ,1400184, 1972.61, 3117.42, 26947.97, 4037, 1, 1
7, 4037 ,1400184, 4155.07, 5637.44, 87186.00, 4037, 1, 1
8, 4037 ,1400184, 2717.55, 4816.90, 36000.00, 4037, 1, 1
9, 4037 ,1400184, 13559.41, 16373.30, 180684.00, 4037, 1, 1
10, 4037 ,1400184, 17789.53, 18069.13, 171182.41, 4037, 1, 1
11, 4037 ,1400184, 13115.42, 19275.83, 137875.00, 4037, 1, 1
12, 4037 ,1400184, 16914.88, 17611.51, 349701.97, 4037, 1, 1
13, 4037 ,1400184, 7501.84, 9088.55, 159591.42, 4037, 1, 1
14, 4037 ,1400184, 2836.54, 9679.39, 236585.00, 4037, 1, 1
15, 4037 ,1400184, 10895.63, 18951.55, 476871.03, 4037, 1, 1
16, 4037 ,1400184, 8163.61, 19915.94, 352756.00, 4037, 1, 1
17, 4037 ,1400184, 3337.61, 7596.26, 174428.61, 4037, 1, 1
19, 4037 ,1400184, 144.03, 578.57, 7500.00, 4037, 1, 1
20, 4037 ,1400184, 5422.50, 29273.90, 575000.00, 4037, 1, 1
2, 3690 ,1400201, 3086.41, 6754.29, 66020.00, 3690, 1, 1
12, 3690 ,1400201, 15507.91, 18550.29, 349701.97, 3690, 1, 1
13, 3690 ,1400201, 5055.01, 8466.28, 159591.42, 3690, 1, 1
14, 3690 ,1400201, 2432.10, 8981.69, 236585.00, 3690, 1, 1
15, 3690 ,1400201, 7879.03, 15940.40, 476871.03, 3690, 1, 1
16, 3690 ,1400201, 7131.81, 14382.78, 352756.00, 3690, 1, 1
17, 3690 ,1400201, 4823.66, 9766.01, 174428.61, 3690, 1, 1
1, 3682 ,1400202, 5941.86, 10634.93, 62000.00, 3682, 1, 1
3, 3682 ,1400202, 18463.94, 14358.99, 415543.94, 3682, 1, 1
4, 3682 ,1400202, 5855.90, 8522.61, 138156.72, 3682, 1, 1
5, 3682 ,1400202, 8443.57, 13963.39, 219837.00, 3682, 1, 1
6, 3682 ,1400202, 1952.18, 3224.52, 26947.97, 3682, 1, 1
7, 3682 ,1400202, 3333.98, 4613.62, 87186.00, 3682, 1, 1
8, 3682 ,1400202, 2416.19, 4347.34, 36000.00, 3682, 1, 1
9, 3682 ,1400202, 11237.25, 14298.74, 180684.00, 3682, 1, 1
10, 3682 ,1400202, 11154.75, 12596.43, 171182.41, 3682, 1, 1
11, 3682 ,1400202, 10734.52, 17098.64, 137875.00, 3682, 1, 1
19, 3682 ,1400202, 250.47, 780.31, 7500.00, 3682, 1, 1
20, 3682 ,1400202, 16887.73, 60624.32, 575000.00, 3682, 1, 1
18, 1436 ,1400266, 11081.31, 24964.02, 929730.00, 1436, 1, 1
2, 1179 ,1400273, 3754.88, 7677.49, 66020.00, 1179, 1, 1
12, 1179 ,1400273, 8915.90, 14581.53, 349701.97, 1179, 1, 1
13, 1179 ,1400273, 6983.92, 8791.15, 159591.42, 1179, 1, 1
14, 1179 ,1400273, 2523.36, 9391.53, 236585.00, 1179, 1, 1
15, 1179 ,1400273, 5990.31, 14929.79, 476871.03, 1179, 1, 1
16, 1179 ,1400273, 6496.98, 14063.65, 352756.00, 1179, 1, 1
17, 1179 ,1400273, 3255.68, 6815.59, 174428.61, 1179, 1, 1
1, 960 ,1400283, 6032.44, 8593.31, 62000.00, 960, 1, 1
3, 960 ,1400283, 20735.08, 17408.50, 415543.94, 960, 1, 1
4, 960 ,1400283, 6272.46, 9936.19, 138156.72, 960, 1, 1
5, 960 ,1400283, 7744.73, 13236.21, 219837.00, 960, 1, 1
6, 960 ,1400283, 1344.77, 3050.63, 26947.97, 960, 1, 1
7, 960 ,1400283, 3998.09, 5902.31, 87186.00, 960, 1, 1
8, 960 ,1400283, 2398.66, 4340.32, 36000.00, 960, 1, 1
12, 960 ,1400283, 595.62, 3379.45, 349701.97, 960, 1, 1
13, 960 ,1400283, 186.33, 1002.84, 159591.42, 960, 1, 1
18, 960 ,1400283, 12664.05, 22430.63, 929730.00, 960, 1, 1
19, 960 ,1400283, 251.81, 774.92, 7500.00, 960, 1, 1
20, 960 ,1400283, 13360.43, 44771.52, 575000.00, 960, 1, 1
1, 720 ,1400288, 4804.83, 8762.61, 62000.00, 720, 1, 1
2, 720 ,1400288, 1408.72, 4630.64, 66020.00, 720, 1, 1
3, 720 ,1400288, 18606.90, 18101.68, 415543.94, 720, 1, 1
4, 720 ,1400288, 5604.19, 9033.55, 138156.72, 720, 1, 1
5, 720 ,1400288, 14401.09, 18318.51, 219837.00, 720, 1, 1
6, 720 ,1400288, 1764.47, 3221.82, 26947.97, 720, 1, 1
7, 720 ,1400288, 3964.54, 5604.07, 87186.00, 720, 1, 1
8, 720 ,1400288, 1923.62, 4127.11, 36000.00, 720, 1, 1
12, 720 ,1400288, 4230.85, 9187.68, 349701.97, 720, 1, 1
13, 720 ,1400288, 2824.27, 4944.78, 159591.42, 720, 1, 1
14, 720 ,1400288, 921.52, 4113.55, 236585.00, 720, 1, 1
15, 720 ,1400288, 1796.73, 7894.49, 476871.03, 720, 1, 1
16, 720 ,1400288, 4663.63, 14029.67, 352756.00, 720, 1, 1
17, 720 ,1400288, 2721.38, 6453.80, 174428.61, 720, 1, 1
19, 720 ,1400288, 252.48, 778.28, 7500.00, 720, 1, 1
20, 720 ,1400288, 10032.43, 40442.45, 575000.00, 720, 1, 1
2, 376 ,1400302, 4982.45, 9070.00, 66020.00, 376, 1, 1
12, 376 ,1400302, 13683.92, 16196.25, 349701.97, 376, 1, 1
13, 376 ,1400302, 5987.98, 7572.70, 159591.42, 376, 1, 1
14, 376 ,1400302, 4042.64, 11967.71, 236585.00, 376, 1, 1
15, 376 ,1400302, 4318.30, 12945.15, 476871.03, 376, 1, 1
16, 376 ,1400302, 7756.23, 14856.42, 352756.00, 376, 1, 1
17, 376 ,1400302, 3800.42, 8000.88, 174428.61, 376, 1, 1
2, 8015 ,1500064, 4537.84, 9180.22, 66020.00, 8015, 1, 1
12, 8015 ,1500064, 15250.76, 19388.93, 349701.97, 8015, 1, 1
13, 8015 ,1500064, 6565.39, 7761.87, 159591.42, 8015, 1, 1
14, 8015 ,1500064, 4640.66, 12526.75, 236585.00, 8015, 1, 1
15, 8015 ,1500064, 6374.96, 15454.09, 476871.03, 8015, 1, 1
16, 8015 ,1500064, 9348.22, 17746.42, 352756.00, 8015, 1, 1
17, 8015 ,1500064, 4620.45, 8864.41, 174428.61, 8015, 1, 1
2, 7712 ,1500076, 1856.09, 5532.42, 66020.00, 7712, 1, 1
12, 7712 ,1500076, 4959.14, 9291.35, 349701.97, 7712, 1, 1
13, 7712 ,1500076, 1703.94, 3760.64, 159591.42, 7712, 1, 1
14, 7712 ,1500076, 116.05, 1028.98, 236585.00, 7712, 1, 1
15, 7712 ,1500076, 2129.74, 8018.69, 476871.03, 7712, 1, 1
16, 7712 ,1500076, 1434.81, 5220.44, 352756.00, 7712, 1, 1
17, 7712 ,1500076, 642.25, 2503.87, 174428.61, 7712, 1, 1
9, 6309 ,1500123, 480.44, 2414.93, 180684.00, 6309, 1, 1
10, 6309 ,1500123, 573.86, 2537.08, 171182.41, 6309, 1, 1
11, 6309 ,1500123, 1071.20, 5118.65, 137875.00, 6309, 1, 1
15, 4940 ,1500167, 123.03, 1230.28, 476871.03, 4940, 1, 1
16, 4940 ,1500167, 174.50, 1744.99, 352756.00, 4940, 1, 1
17, 4940 ,1500167, 41.15, 411.54, 174428.61, 4940, 1, 1
18, 4940 ,1500167, 166.43, 1664.29, 929730.00, 4940, 1, 1
9, 4319 ,1500190, 104.64, 736.16, 180684.00, 4319, 1, 1
10, 4319 ,1500190, 180.30, 1369.26, 171182.41, 4319, 1, 1
2, 3583 ,1500213, 368.10, 2002.63, 66020.00, 3583, 1, 1
12, 3583 ,1500213, 630.36, 3068.33, 349701.97, 3583, 1, 1
13, 3583 ,1500213, 310.22, 1358.56, 159591.42, 3583, 1, 1
14, 3583 ,1500213, 339.10, 3046.37, 236585.00, 3583, 1, 1
15, 3583 ,1500213, 1475.73, 7298.45, 476871.03, 3583, 1, 1
16, 3583 ,1500213, 2672.41, 8539.93, 352756.00, 3583, 1, 1
17, 3583 ,1500213, 374.08, 2019.96, 174428.61, 3583, 1, 1
18, 3583 ,1500213, 23411.86, 36240.62, 929730.00, 3583, 1, 1
2, 3516 ,1500215, 4574.72, 9573.06, 66020.00, 3516, 1, 1
12, 3516 ,1500215, 10180.14, 15049.22, 349701.97, 3516, 1, 1
13, 3516 ,1500215, 4920.22, 7070.62, 159591.42, 3516, 1, 1
14, 3516 ,1500215, 1922.22, 6020.11, 236585.00, 3516, 1, 1
15, 3516 ,1500215, 6788.35, 16906.89, 476871.03, 3516, 1, 1
16, 3516 ,1500215, 8104.83, 17702.93, 352756.00, 3516, 1, 1
17, 3516 ,1500215, 3223.74, 6714.52, 174428.61, 3516, 1, 1
9, 3076 ,1500234, 11475.26, 13386.43, 180684.00, 3076, 1, 1
10, 3076 ,1500234, 8912.84, 11040.01, 171182.41, 3076, 1, 1
11, 3076 ,1500234, 9375.83, 16871.71, 137875.00, 3076, 1, 1
1, 2994 ,1500236, 3679.15, 7179.93, 62000.00, 2994, 1, 1
2, 2994 ,1500236, 3303.42, 7945.22, 66020.00, 2994, 1, 1
3, 2994 ,1500236, 19394.78, 17009.55, 415543.94, 2994, 1, 1
4, 2994 ,1500236, 5574.17, 9067.60, 138156.72, 2994, 1, 1
5, 2994 ,1500236, 16020.60, 19014.69, 219837.00, 2994, 1, 1
6, 2994 ,1500236, 1189.67, 2634.59, 26947.97, 2994, 1, 1
7, 2994 ,1500236, 3552.86, 5670.57, 87186.00, 2994, 1, 1
8, 2994 ,1500236, 2020.92, 3679.53, 36000.00, 2994, 1, 1
9, 2994 ,1500236, 13154.75, 14293.27, 180684.00, 2994, 1, 1
10, 2994 ,1500236, 10283.02, 13244.09, 171182.41, 2994, 1, 1
11, 2994 ,1500236, 10368.07, 16760.99, 137875.00, 2994, 1, 1
12, 2994 ,1500236, 12897.25, 17726.69, 349701.97, 2994, 1, 1
13, 2994 ,1500236, 5900.58, 8381.60, 159591.42, 2994, 1, 1
14, 2994 ,1500236, 2078.78, 8292.90, 236585.00, 2994, 1, 1
15, 2994 ,1500236, 5252.22, 12960.53, 476871.03, 2994, 1, 1
16, 2994 ,1500236, 4903.83, 11817.16, 352756.00, 2994, 1, 1
17, 2994 ,1500236, 2391.67, 6228.12, 174428.61, 2994, 1, 1
18, 2994 ,1500236, 23125.24, 33746.57, 929730.00, 2994, 1, 1
19, 2994 ,1500236, 158.15, 644.61, 7500.00, 2994, 1, 1
20, 2994 ,1500236, 6509.00, 34171.49, 575000.00, 2994, 1, 1
2, 2467 ,1500246, 91.03, 599.93, 66020.00, 2467, 1, 1
12, 2467 ,1500246, 909.09, 3877.15, 349701.97, 2467, 1, 1
13, 2467 ,1500246, 307.39, 1484.64, 159591.42, 2467, 1, 1
14, 2467 ,1500246, 15.22, 115.51, 236585.00, 2467, 1, 1
15, 2467 ,1500246, 3360.61, 9999.47, 476871.03, 2467, 1, 1
16, 2467 ,1500246, 694.43, 3293.79, 352756.00, 2467, 1, 1
17, 2467 ,1500246, 323.04, 2000.98, 174428.61, 2467, 1, 1
18, 2467 ,1500246, 3858.47, 12069.86, 929730.00, 2467, 1, 1
2, 1962 ,1500262, 492.70, 2399.64, 66020.00, 1962, 1, 1
12, 1962 ,1500262, 691.89, 3905.52, 349701.97, 1962, 1, 1
13, 1962 ,1500262, 492.93, 1890.63, 159591.42, 1962, 1, 1
14, 1962 ,1500262, 67.29, 672.94, 236585.00, 1962, 1, 1
15, 1962 ,1500262, 188.81, 1888.11, 476871.03, 1962, 1, 1
16, 1962 ,1500262, 61.35, 613.49, 352756.00, 1962, 1, 1
17, 1962 ,1500262, 94.28, 724.66, 174428.61, 1962, 1, 1
2, 1818 ,1500267, 411.28, 2018.73, 66020.00, 1818, 1, 1
12, 1818 ,1500267, 1243.32, 4725.47, 349701.97, 1818, 1, 1
13, 1818 ,1500267, 508.82, 1873.08, 159591.42, 1818, 1, 1
14, 1818 ,1500267, 165.10, 1428.50, 236585.00, 1818, 1, 1
16, 1818 ,1500267, 85.91, 859.10, 352756.00, 1818, 1, 1
17, 1818 ,1500267, 153.62, 915.04, 174428.61, 1818, 1, 1
1, 671 ,1500307, 408.88, 1904.55, 62000.00, 671, 1, 1
15, 671 ,1500307, 86.44, 864.35, 476871.03, 671, 1, 1
16, 671 ,1500307, 86.81, 868.10, 352756.00, 671, 1, 1
17, 671 ,1500307, 16.58, 165.82, 174428.61, 671, 1, 1
18, 671 ,1500307, 6426.61, 14798.83, 929730.00, 671, 1, 1
18, 7205 ,1600087, 7175.30, 15823.53, 929730.00, 7205, 1, 1
1, 7085 ,1600092, 4742.99, 9925.13, 62000.00, 7085, 1, 1
2, 7085 ,1600092, 3716.12, 7682.18, 66020.00, 7085, 1, 1
3, 7085 ,1600092, 19713.62, 17706.37, 415543.94, 7085, 1, 1
4, 7085 ,1600092, 5740.78, 9049.39, 138156.72, 7085, 1, 1
5, 7085 ,1600092, 8137.34, 14918.24, 219837.00, 7085, 1, 1
6, 7085 ,1600092, 1285.53, 2798.91, 26947.97, 7085, 1, 1
7, 7085 ,1600092, 3698.91, 5140.11, 87186.00, 7085, 1, 1
8, 7085 ,1600092, 2101.70, 4313.06, 36000.00, 7085, 1, 1
9, 7085 ,1600092, 1399.17, 4908.82, 180684.00, 7085, 1, 1
10, 7085 ,1600092, 2749.62, 5987.83, 171182.41, 7085, 1, 1
11, 7085 ,1600092, 1822.49, 6489.68, 137875.00, 7085, 1, 1
12, 7085 ,1600092, 12464.38, 18131.28, 349701.97, 7085, 1, 1
13, 7085 ,1600092, 7010.68, 8343.78, 159591.42, 7085, 1, 1
14, 7085 ,1600092, 2093.30, 8433.56, 236585.00, 7085, 1, 1
15, 7085 ,1600092, 9487.28, 19938.10, 476871.03, 7085, 1, 1
16, 7085 ,1600092, 10030.83, 17984.17, 352756.00, 7085, 1, 1
17, 7085 ,1600092, 6191.38, 8784.36, 174428.61, 7085, 1, 1
18, 7085 ,1600092, 29338.91, 38210.23, 929730.00, 7085, 1, 1
19, 7085 ,1600092, 209.51, 783.20, 7500.00, 7085, 1, 1
20, 7085 ,1600092, 8540.24, 36350.04, 575000.00, 7085, 1, 1
1, 7011 ,1600095, 793.08, 2660.63, 62000.00, 7011, 1, 1
6, 7011 ,1600095, 263.11, 899.51, 26947.97, 7011, 1, 1
7, 7011 ,1600095, 294.33, 1046.62, 87186.00, 7011, 1, 1
8, 7011 ,1600095, 15.84, 111.47, 36000.00, 7011, 1, 1
1, 6756 ,1600102, 6328.27, 10168.83, 62000.00, 6756, 1, 1
3, 6756 ,1600102, 17019.67, 16465.83, 415543.94, 6756, 1, 1
4, 6756 ,1600102, 7323.14, 10053.09, 138156.72, 6756, 1, 1
5, 6756 ,1600102, 9279.90, 13652.01, 219837.00, 6756, 1, 1
6, 6756 ,1600102, 1510.25, 2870.22, 26947.97, 6756, 1, 1
7, 6756 ,1600102, 4072.37, 6156.42, 87186.00, 6756, 1, 1
8, 6756 ,1600102, 2667.79, 4562.50, 36000.00, 6756, 1, 1
19, 6756 ,1600102, 66.22, 387.41, 7500.00, 6756, 1, 1
20, 6756 ,1600102, 2212.08, 15212.19, 575000.00, 6756, 1, 1
1, 5573 ,1600146, 4790.06, 7653.34, 62000.00, 5573, 1, 1
3, 5573 ,1600146, 18301.26, 16262.01, 415543.94, 5573, 1, 1
4, 5573 ,1600146, 5552.12, 10556.56, 138156.72, 5573, 1, 1
5, 5573 ,1600146, 6577.39, 12272.31, 219837.00, 5573, 1, 1
6, 5573 ,1600146, 1940.24, 3259.30, 26947.97, 5573, 1, 1
7, 5573 ,1600146, 4027.49, 5680.57, 87186.00, 5573, 1, 1
8, 5573 ,1600146, 2148.89, 4263.39, 36000.00, 5573, 1, 1
9, 5573 ,1600146, 11949.23, 14280.81, 180684.00, 5573, 1, 1
10, 5573 ,1600146, 10164.53, 12964.80, 171182.41, 5573, 1, 1
11, 5573 ,1600146, 7826.07, 14320.38, 137875.00, 5573, 1, 1
19, 5573 ,1600146, 323.23, 847.84, 7500.00, 5573, 1, 1
20, 5573 ,1600146, 7262.05, 36680.40, 575000.00, 5573, 1, 1
3, 3731 ,1600200, 336.23, 1314.49, 415543.94, 3731, 1, 1
4, 3731 ,1600200, 322.52, 1255.33, 138156.72, 3731, 1, 1
5, 3731 ,1600200, 126.03, 792.63, 219837.00, 3731, 1, 1
19, 3731 ,1600200, 35.84, 222.42, 7500.00, 3731, 1, 1
2, 3624 ,1600202, 3400.41, 7503.89, 66020.00, 3624, 1, 1
12, 3624 ,1600202, 12581.86, 16791.71, 349701.97, 3624, 1, 1
13, 3624 ,1600202, 6152.78, 8685.70, 159591.42, 3624, 1, 1
14, 3624 ,1600202, 1672.75, 6457.48, 236585.00, 3624, 1, 1
15, 3624 ,1600202, 7664.49, 15804.95, 476871.03, 3624, 1, 1
16, 3624 ,1600202, 7575.30, 16542.40, 352756.00, 3624, 1, 1
17, 3624 ,1600202, 4682.16, 8443.16, 174428.61, 3624, 1, 1
18, 3624 ,1600202, 18029.82, 27978.60, 929730.00, 3624, 1, 1
2, 3585 ,1600203, 3193.86, 7395.93, 66020.00, 3585, 1, 1
12, 3585 ,1600203, 12379.55, 17265.89, 349701.97, 3585, 1, 1
13, 3585 ,1600203, 5916.74, 7944.42, 159591.42, 3585, 1, 1
14, 3585 ,1600203, 3942.43, 12961.49, 236585.00, 3585, 1, 1
15, 3585 ,1600203, 6342.46, 15879.44, 476871.03, 3585, 1, 1
16, 3585 ,1600203, 11491.19, 18969.02, 352756.00, 3585, 1, 1
17, 3585 ,1600203, 4169.72, 8435.79, 174428.61, 3585, 1, 1
18, 3585 ,1600203, 10333.58, 19366.23, 929730.00, 3585, 1, 1
3, 9192 ,1700028, 4183.66, 6243.18, 415543.94, 9192, 1, 1
4, 9192 ,1700028, 1089.50, 3415.48, 138156.72, 9192, 1, 1
5, 9192 ,1700028, 1762.27, 5629.10, 219837.00, 9192, 1, 1
19, 9192 ,1700028, 113.57, 561.32, 7500.00, 9192, 1, 1
20, 9192 ,1700028, 8035.20, 37539.80, 575000.00, 9192, 1, 1
2, 7332 ,1700074, 3484.57, 7788.54, 66020.00, 7332, 1, 1
12, 7332 ,1700074, 11960.20, 16161.79, 349701.97, 7332, 1, 1
13, 7332 ,1700074, 5186.97, 7826.66, 159591.42, 7332, 1, 1
14, 7332 ,1700074, 677.08, 4066.20, 236585.00, 7332, 1, 1
15, 7332 ,1700074, 3760.85, 11774.49, 476871.03, 7332, 1, 1
16, 7332 ,1700074, 3430.28, 9933.24, 352756.00, 7332, 1, 1
17, 7332 ,1700074, 2739.83, 6208.99, 174428.61, 7332, 1, 1
1, 7220 ,1700081, 167.22, 1056.80, 62000.00, 7220, 1, 1
3, 7220 ,1700081, 15326.85, 14443.50, 415543.94, 7220, 1, 1
4, 7220 ,1700081, 4791.58, 8119.19, 138156.72, 7220, 1, 1
5, 7220 ,1700081, 8453.98, 13700.18, 219837.00, 7220, 1, 1
6, 7220 ,1700081, 834.76, 2044.19, 26947.97, 7220, 1, 1
7, 7220 ,1700081, 1075.49, 2574.74, 87186.00, 7220, 1, 1
8, 7220 ,1700081, 1218.26, 3071.20, 36000.00, 7220, 1, 1
19, 7220 ,1700081, 102.64, 516.83, 7500.00, 7220, 1, 1
20, 7220 ,1700081, 15402.87, 63327.11, 575000.00, 7220, 1, 1
3, 6461 ,1700109, 13153.94, 13334.85, 415543.94, 6461, 1, 1
4, 6461 ,1700109, 5690.65, 8154.91, 138156.72, 6461, 1, 1
5, 6461 ,1700109, 8484.99, 12964.47, 219837.00, 6461, 1, 1
19, 6461 ,1700109, 251.43, 739.94, 7500.00, 6461, 1, 1
20, 6461 ,1700109, 24331.88, 67395.73, 575000.00, 6461, 1, 1
2, 6001 ,1700128, 5620.68, 12014.92, 66020.00, 6001, 1, 1
3, 6001 ,1700128, 16773.72, 14223.73, 415543.94, 6001, 1, 1
4, 6001 ,1700128, 7248.63, 9719.99, 138156.72, 6001, 1, 1
5, 6001 ,1700128, 7875.76, 12533.37, 219837.00, 6001, 1, 1
12, 6001 ,1700128, 13952.65, 17126.42, 349701.97, 6001, 1, 1
13, 6001 ,1700128, 5990.96, 8909.83, 159591.42, 6001, 1, 1
14, 6001 ,1700128, 1475.50, 4789.85, 236585.00, 6001, 1, 1
15, 6001 ,1700128, 8209.08, 18760.55, 476871.03, 6001, 1, 1
16, 6001 ,1700128, 9307.62, 16668.01, 352756.00, 6001, 1, 1
17, 6001 ,1700128, 4117.67, 8165.99, 174428.61, 6001, 1, 1
18, 6001 ,1700128, 22072.73, 31396.04, 929730.00, 6001, 1, 1
19, 6001 ,1700128, 215.11, 660.61, 7500.00, 6001, 1, 1
20, 6001 ,1700128, 11607.23, 35649.34, 575000.00, 6001, 1, 1
2, 4947 ,1700157, 5542.66, 10122.60, 66020.00, 4947, 1, 1
12, 4947 ,1700157, 13532.21, 15473.37, 349701.97, 4947, 1, 1
13, 4947 ,1700157, 6794.88, 8668.24, 159591.42, 4947, 1, 1
14, 4947 ,1700157, 1416.70, 5024.50, 236585.00, 4947, 1, 1
15, 4947 ,1700157, 7457.48, 16844.30, 476871.03, 4947, 1, 1
16, 4947 ,1700157, 6126.01, 12746.72, 352756.00, 4947, 1, 1
17, 4947 ,1700157, 3075.41, 6338.44, 174428.61, 4947, 1, 1
3, 3930 ,1700189, 8445.35, 10037.03, 415543.94, 3930, 1, 1
4, 3930 ,1700189, 2238.63, 5383.98, 138156.72, 3930, 1, 1
5, 3930 ,1700189, 3925.45, 8123.90, 219837.00, 3930, 1, 1
6, 3930 ,1700189, 60.02, 396.48, 26947.97, 3930, 1, 1
7, 3930 ,1700189, 127.09, 762.22, 87186.00, 3930, 1, 1
8, 3930 ,1700189, 74.32, 522.98, 36000.00, 3930, 1, 1
19, 3930 ,1700189, 336.78, 888.06, 7500.00, 3930, 1, 1
20, 3930 ,1700189, 2300.14, 13101.58, 575000.00, 3930, 1, 1
